Datetime,Brine Flowrate (T/h),Fluid Temperature (°C),NCG+Steam Flowrate (T/h),Ambient Temperature (°C),Reinjection Temperature (°C),Gross Power (MW),Predicted Gross Power (MW),Has Red Warning,Has Yellow Warning,Red Warning Features,Yellow Warning Features
2025-01-25,1855.38903808593,175.39,82.0415172576904,10.6373691558837,87.1360626220703,45.96866989135742,42.037724,False,False,[],[]
2025-01-25,1852.63146972656,175.37,82.5078926086425,11.3609991073608,87.4709014892578,45.632673263549805,41.751232,False,False,[],[]
2025-01-25,1856.02075195312,175.36,82.2476234436035,11.4500675201416,87.5550003051757,45.75935363769531,41.748745,False,False,[],[]
2025-01-25,1856.35693359375,175.35,82.8844299316406,11.261812210083,87.4999008178711,45.749637603759766,41.826885,False,False,[],[]
2025-01-25,1844.17797851562,175.26,83.9175720214843,8.80541133880615,86.5222396850586,46.603981018066406,42.40103,False,False,[],[]
2025-01-25,1853.03515625,175.25,83.7170333862304,8.31374931335449,86.4378967285156,46.5970573425293,42.55472,False,False,[],[]
2025-01-25,1859.10424804687,175.3,84.1299648284912,8.18443870544433,86.5706253051757,47.00625228881836,42.545708,False,False,[],[]
2025-01-25,1851.48449707031,175.34,83.8869409561157,7.93351364135742,86.4292602539062,47.1804313659668,42.53076,False,False,[],[]
2025-01-25,1847.97839355468,175.41,83.8794965744018,7.34602403640747,86.1144790649414,47.44379425048828,42.953594,False,False,[],[]
2025-01-25,1843.80358886718,175.42,83.4123029708862,6.79568433761596,85.9029998779296,47.53671836853027,42.846985,False,False,[],[]
2025-01-25,1847.27856445312,175.4,83.5454416275024,7.0464744567871,86.0285034179687,47.54037284851074,43.00972,False,False,[],[]
2025-01-25,1852.68005371093,175.42,82.6076383590698,7.06014728546142,86.0501632690429,47.51518440246582,43.055275,False,False,[],[]
2025-01-26,1850.74047851562,175.43,83.0908765792846,7.09694194793701,86.0829086303711,47.52544403076172,43.01883,False,False,[],[]
2025-01-26,1848.65795898437,175.45,82.7520847320556,6.65324831008911,86.006607055664,47.66008758544922,43.113613,False,False,[],[]
2025-01-26,1845.60131835937,175.46,82.9658031463623,5.97926092147827,85.7208938598632,47.88899612426758,43.26921,False,False,[],[]
2025-01-26,1854.00659179687,175.45,83.1784648895263,6.20479345321655,85.8080291748046,47.81735420227051,43.309723,False,False,[],[]
2025-01-26,1850.1123046875,175.47,82.8018474578857,6.37680625915527,85.820556640625,47.78053092956543,43.273277,False,False,[],[]
2025-01-26,1853.09582519531,175.47,82.5944948196411,5.97334957122802,85.6986923217773,47.97889518737793,43.309723,False,False,[],[]
2025-01-26,1849.61254882812,175.44,83.166968345642,5.26313877105712,85.5415420532226,48.10168647766113,43.13499,False,False,[],[]
2025-01-26,1849.75671386718,175.43,82.8287811279296,5.10050916671752,85.4809875488281,48.05664825439453,43.149403,False,False,[],[]
2025-01-26,1853.40686035156,175.39,83.1341342926025,4.94196271896362,85.584846496582,48.16657257080078,43.20323,False,False,[],[]
2025-01-26,1845.91796875,175.39,83.8067998886108,4.19948053359985,85.2179641723632,48.36661720275879,43.277756,False,False,[],[]
2025-01-26,1855.58068847656,175.4,83.3865995407104,4.77131700515747,85.4142913818359,48.000810623168945,43.279568,False,False,[],[]
2025-01-26,1856.21301269531,175.36,82.9662218093872,5.3466191291809,85.9226150512695,47.88330841064453,42.95985,False,False,[],[]
2025-01-26,1855.05004882812,175.38,82.7174129486084,6.6134700775146396,85.9851837158203,47.55885887145996,43.154995,False,False,[],[]
2025-01-26,1848.73425292968,175.39,82.2936391830444,9.05083560943603,86.4281463623046,46.43267250061035,42.421406,False,False,[],[]
2025-01-26,1848.65673828125,175.36,82.1967687606811,12.1033849716186,87.450454711914,45.15244102478027,41.699802,False,False,[],[]
2025-01-26,1847.96520996093,175.34,82.378586769104,13.6770868301391,88.0742874145507,44.57303810119629,41.15813,False,False,[],[]
2025-01-26,1856.74047851562,175.37,81.9615144729614,14.3634700775146,88.4567260742187,44.43948745727539,40.859592,False,False,[],[]
2025-01-26,1862.32580566406,175.35,81.7604637145996,14.4602441787719,88.6897583007812,44.41839599609375,40.850822,False,False,[],[]
2025-01-26,1846.94104003906,175.35,81.916612625122,12.8734951019287,88.1878433227539,45.119285583496094,41.53234,False,False,[],[]
2025-01-26,1849.31298828125,175.39,82.0370101928711,11.5762968063354,87.422248840332,45.624372482299805,41.701813,False,False,[],[]
2025-01-26,1859.06567382812,175.44,82.210033416748,10.9661979675292,87.4748992919921,45.98542022705078,41.878082,False,False,[],[]
2025-01-26,1853.24230957031,175.43,82.7750959396362,10.0486888885498,87.1997299194336,46.324289321899414,42.018642,False,False,[],[]
2025-01-26,1847.365234375,175.45,83.0711021423339,9.38864707946777,86.8056488037109,46.47268867492676,42.3679,False,False,[],[]
2025-01-26,1851.74731445312,175.48,83.5704841613769,9.15937709808349,86.8057708740234,46.59856605529785,42.433216,False,False,[],[]
2025-01-27,1852.45751953125,175.46,83.9579286575317,9.27055931091308,86.9061050415039,46.58192825317383,42.440926,False,False,[],[]
2025-01-27,1849.17980957031,175.45,83.8198089599609,8.85445880889892,86.7557220458984,46.73001289367676,42.442833,False,False,[],[]
2025-01-27,1850.02087402343,175.45,83.6088075637817,8.24412441253662,86.5572052001953,47.01276206970215,42.49129,False,False,[],[]
2025-01-27,1846.89978027343,175.44,82.7734622955322,8.13499164581298,86.5433273315429,47.12862205505371,42.450157,False,False,[],[]
2025-01-27,1847.13293457031,175.45,82.8932170867919,8.27117156982421,86.4758148193359,47.00136184692383,42.477142,False,False,[],[]
2025-01-27,1850.30187988281,175.45,83.112564086914,8.1005744934082,86.4862594604492,47.09787178039551,42.518276,False,False,[],[]
2025-01-27,1849.53381347656,175.48,83.4915046691894,7.65318393707275,86.3329849243164,47.29904747009277,42.55457,False,False,[],[]
2025-01-27,1858.42102050781,175.47,83.5239381790161,7.3560185432434,86.2416915893554,47.430789947509766,42.82147,False,False,[],[]
2025-01-27,1857.72546386718,175.49,83.4288806915283,6.61038017272949,86.0480194091796,47.7383918762207,43.206448,False,False,[],[]
2025-01-27,1839.31665039062,175.49,83.8347177505493,7.00828027725219,85.8492965698242,47.4677677154541,43.001686,False,False,[],[]
2025-01-27,1850.02844238281,175.5,83.1799068450927,7.42236614227294,86.0018157958984,47.4490852355957,42.975895,False,False,[],[]
2025-01-27,1853.22106933593,175.47,83.4068927764892,8.38127899169921,86.3993072509765,47.09298896789551,42.55472,False,False,[],[]
2025-01-27,1853.17395019531,175.44,82.5506019592285,9.65988540649414,86.8901214599609,46.48931694030762,42.323925,False,False,[],[]
2025-01-27,1854.16711425781,175.42,82.4744272232055,11.0828104019165,87.281135559082,45.8269100189209,41.93194,False,False,[],[]
2025-01-27,1850.41149902343,175.43,82.1543006896972,12.7252559661865,87.8734817504882,45.12257766723633,41.542664,False,False,[],[]
2025-01-27,1854.49462890625,175.42,81.9899082183837,14.1433734893798,88.4063644409179,44.566497802734375,40.964005,False,False,[],[]
2025-01-27,1855.17297363281,175.41,82.1743831634521,14.820119857788,88.7205505371093,44.16534614562988,40.767548,False,False,[],[]
2025-01-27,1857.02221679687,175.4,82.0861778259277,14.890998840332,88.8769149780273,44.127206802368164,40.58296,False,False,[],[]
2025-01-27,1855.21276855468,175.39,81.8295545578003,13.9630432128906,88.6060485839843,44.56398963928223,41.038628,False,False,[],[]
2025-01-27,1845.23449707031,175.41,82.1252574920654,12.147027015686,87.8486404418945,45.38492202758789,41.664375,False,False,[],[]
2025-01-27,1851.94909667968,175.47,82.7310132980346,11.1752090454101,87.4464035034179,45.766536712646484,41.86864,False,False,[],[]
2025-01-27,1855.52465820312,175.5,82.9572191238403,11.1519508361816,87.4968566894531,45.72074890136719,41.886005,False,False,[],[]
2025-01-27,1850.72546386718,175.51,83.2055768966674,10.865777015686,87.6063690185546,45.89465141296387,41.9052,False,False,[],[]
2025-01-27,1856.60314941406,175.49,83.4168653488159,10.3661909103393,87.3416442871093,46.10251998901367,42.065483,False,False,[],[]
2025-01-28,1852.58312988281,175.5,83.6789970397949,9.90265941619873,87.1677703857421,46.30549430847168,42.073364,False,False,[],[]
2025-01-28,1853.32458496093,175.5,83.9445266723632,9.33680248260498,87.0831298828125,46.53275489807129,42.315643,False,False,[],[]
2025-01-28,1854.7939453125,175.53,83.9103240966796,9.18244934082031,86.9609451293945,46.65597343444824,42.45829,False,False,[],[]
2025-01-28,1856.23864746093,175.54,83.7905168533325,8.81116104125976,86.9234237670898,46.756465911865234,42.459328,False,False,[],[]
2025-01-28,1851.36206054687,175.56,83.8352680206298,7.97890281677246,86.6190414428711,47.122026443481445,42.52114,False,False,[],[]
2025-01-28,1853.63012695312,175.56,83.5611228942871,8.02941608428955,86.5538940429687,47.077646255493164,42.54147,False,False,[],[]
2025-01-28,1855.53247070312,175.58,84.0114221572876,7.75464391708374,86.4732971191406,47.22552490234375,42.60554,False,False,[],[]
2025-01-28,1849.2763671875,175.56,83.8102130889892,7.61782693862915,86.3228759765625,47.20840072631836,42.55457,False,False,[],[]
2025-01-28,1847.81506347656,175.57,83.7746229171753,7.46219158172607,86.1892623901367,47.30445671081543,42.78016,False,False,[],[]
2025-01-28,1854.34411621093,175.58,83.5776395797729,7.19246292114257,86.1972274780273,47.456298828125,42.886013,False,False,[],[]
2025-01-28,1856.45654296875,175.57,83.7541170120239,7.79590463638305,86.3065185546875,47.265581130981445,42.81185,False,False,[],[]
2025-01-28,1853.93090820312,175.57,83.4298439025878,8.80877304077148,86.5695114135742,46.82619667053223,42.500828,False,False,[],[]
2025-01-28,1853.98742675781,175.53,82.893138885498,10.4348821640014,87.1116485595703,46.10554313659668,42.057278,False,False,[],[]
2025-01-28,1851.54064941406,175.52,82.5422067642211,12.0573558807373,87.7058181762695,45.40180778503418,41.69461,False,False,[],[]
2025-01-28,1850.41772460937,175.46,82.3825731277465,13.3652276992797,88.2649383544921,44.7293643951416,41.17348,False,False,[],[]
2025-01-28,1850.52514648437,175.47,82.2875442504882,14.2637319564819,88.5850143432617,44.295230865478516,40.94936,False,False,[],[]
2025-01-28,1858.28759765625,175.44,82.4131126403808,15.2478742599487,88.903450012207,43.915672302246094,40.448513,False,False,[],[]
2025-01-28,1854.91491699218,175.42,81.7265157699585,15.1539392471313,89.0121078491211,43.86524200439453,40.529842,False,False,[],[]
2025-01-28,1853.47375488281,175.44,82.3194599151611,14.1211595535278,88.6660995483398,44.40463447570801,41.029858,False,False,[],[]
2025-01-28,1852.81188964843,175.47,82.0575695037841,13.2936868667602,88.260757446289,44.78606986999512,41.200417,False,False,[],[]
2025-01-28,1857.61560058593,175.48,82.9069862365722,13.1545276641845,88.2886199951171,44.816001892089844,41.229656,False,False,[],[]
2025-01-28,1855.109375,175.5,82.810299873352,12.55207157135,88.1211700439453,45.13911437988281,41.595615,False,False,[],[]
2025-01-28,1854.49548339843,175.54,83.4502391815185,11.3273849487304,87.7173538208007,45.636634826660156,41.72936,False,False,[],[]
2025-01-28,1853.29455566406,175.55,83.5569524765014,10.9322814941406,87.5540771484375,45.770708084106445,41.88352,False,False,[],[]
2025-01-29,1854.56616210937,175.56,83.6878957748413,10.7261018753051,87.4964523315429,45.8807315826416,41.922333,False,False,[],[]
2025-01-29,1854.57543945312,175.56,83.484634399414,10.9034614562988,87.4933166503906,45.837223052978516,41.922333,False,False,[],[]
2025-01-29,1848.76843261718,175.58,83.1857757568359,10.7552452087402,87.3956069946289,45.90903663635254,41.911976,False,False,[],[]
2025-01-29,1851.76770019531,175.61,83.1082458496093,9.46681594848632,87.080696105957,46.374250411987305,42.326923,False,False,[],[]
2025-01-29,1850.81872558593,175.62,83.1334600448608,9.20363140106201,86.9648132324218,46.53929328918457,42.46957,False,False,[],[]
2025-01-29,1848.52868652343,175.64,83.2734260559082,8.58384990692138,86.6561584472656,46.788190841674805,42.49152,False,False,[],[]
2025-01-29,1856.63293457031,175.64,83.153974533081,7.98698091506958,86.5000686645507,47.0545597076416,42.655014,False,False,[],[]
2025-01-29,1858.23486328125,175.63,82.9373378753662,8.01189231872558,86.5801467895507,47.08505630493164,42.61191,False,False,[],[]
2025-01-29,1853.93579101562,175.65,83.5323753356933,7.7376971244812,86.4618911743164,47.197954177856445,42.620926,False,False,[],[]
2025-01-29,1856.13488769531,175.64,84.3753833770752,8.04441261291503,86.4456405639648,47.09921073913574,42.620926,False,False,[],[]
2025-01-29,1851.6669921875,175.63,83.9658508300781,8.33957576751709,86.4265899658203,46.987321853637695,42.571995,False,False,[],[]
2025-01-29,1854.86779785156,175.61,83.2045040130615,10.2488460540771,86.9208908081054,46.161630630493164,42.215008,False,False,[],[]
2025-01-29,1856.04821777343,175.6,82.5140581130981,12.2037305831909,87.8014526367187,45.09195137023926,41.696995,False,False,[],[]
2025-01-29,1860.08459472656,175.55,82.5534124374389,13.1968326568603,88.3999252319336,44.716535568237305,41.172363,False,False,[],[]
2025-01-29,1858.98046875,175.56,82.1559104919433,14.9213457107543,88.6847839355468,44.074440002441406,40.648624,False,False,[],[]
2025-01-29,1862.78491210937,175.52,81.9535760879516,16.1304264068603,89.1437606811523,43.48602867126465,40.22852,False,False,[],[]
2025-01-29,1858.14074707031,175.54,81.9464988708496,16.5967903137207,89.5479354858398,43.1048469543457,40.25349,False,False,[],[]
2025-01-29,1855.2724609375,175.53,81.5852403640747,16.5251274108886,89.4642105102539,43.28553581237793,40.241615,False,False,[],[]
2025-01-29,1858.61682128906,175.52,82.0246562957763,15.5611581802368,89.1770095825195,43.83534049987793,40.382374,False,False,[],[]
2025-01-29,1857.69812011718,175.54,82.938060760498,14.6609001159667,88.7663116455078,44.136077880859375,40.853703,False,False,[],[]
2025-01-29,1860.40832519531,175.54,83.414282798767,14.2428312301635,88.852294921875,44.224273681640625,40.936172,False,False,[],[]
2025-01-29,1864.52062988281,175.56,83.4621248245239,13.9687566757202,88.5220565795898,44.43000793457031,41.067867,False,False,[],[]
2025-01-29,1863.25842285156,175.58,83.5756559371948,13.1026878356933,88.5684967041015,44.87084197998047,41.545746,False,False,[],[]
2025-01-29,1864.15563964843,175.59,83.9086666107177,12.3921947479248,88.2800674438476,45.21735382080078,41.64747,False,False,[],[]
2025-01-30,1848.70007324218,175.6,83.8816413879394,12.0433673858642,87.8370819091796,45.223318099975586,41.410122,False,False,[],[]
2025-01-30,1855.57885742187,175.61,83.6343507766723,11.0407667160034,87.8190231323242,45.80221748352051,41.876095,False,False,[],[]
2025-01-30,1855.25463867187,175.62,83.2396039962768,10.6335458755493,87.5509262084961,45.88123321533203,41.9562,False,False,[],[]
2025-01-30,1858.83361816406,175.63,83.0495061874389,10.1936283111572,87.3809967041015,46.087724685668945,41.949047,False,False,[],[]
2025-01-30,1855.03503417968,175.64,83.3326559066772,9.26908016204834,87.1119689941406,46.51544952392578,42.351997,False,False,[],[]
2025-01-30,1856.14367675781,175.65,83.6153869628906,9.56728076934814,87.1313247680664,46.35074806213379,42.297012,False,False,[],[]
2025-01-30,1821.12158203125,175.51,85.179892539978,9.00831317901611,86.8982315063476,46.05916976928711,42.021557,False,False,[],[]
2025-01-30,1656.95263671875,174.55,87.1912622451782,8.70555210113525,83.1453170776367,43.74181652069092,43.422504,False,False,[],[]
2025-01-30,1646.15466308593,174.48,86.7475967407226,8.68688488006591,81.5496215820312,43.553855895996094,43.842007,False,False,[],[]
2025-01-30,1642.15881347656,174.4,86.3135766983032,9.43849658966064,81.2751235961914,43.16037654876709,42.252834,False,False,[],[]
2025-01-30,1645.22900390625,174.41,85.65758228302,9.91769790649414,81.6356506347656,43.079434394836426,41.99641,False,False,[],[]
2025-01-30,1808.01879882812,174.95,82.2533044815063,10.5719757080078,84.3271560668945,45.11368942260742,43.068306,False,False,[],[]
2025-01-30,1860.05090332031,175.48,82.4997768402099,12.3401069641113,87.7334976196289,45.079803466796875,41.66344,False,False,[],[]
2025-01-30,1856.0322265625,175.55,82.7857236862182,13.0582208633422,88.3947219848632,44.797414779663086,41.570194,False,False,[],[]
2025-01-30,1863.47570800781,175.55,83.0553913116455,13.374638557434,88.3147583007812,44.8480110168457,41.217365,False,False,[],[]
2025-01-30,1852.40405273437,175.54,83.0987558364868,13.2844552993774,88.2018432617187,44.81759071350098,41.21778,False,False,[],[]
2025-01-30,1859.43798828125,175.52,82.8469495773315,14.2234163284301,88.5456619262695,44.300315856933594,40.993244,False,False,[],[]
2025-01-30,1862.6865234375,175.5,82.6752138137817,13.5689983367919,88.6090545654296,44.683305740356445,41.15351,False,False,[],[]
2025-01-30,1860.53845214843,175.52,82.6455068588256,13.7937831878662,88.4818496704101,44.56023979187012,41.05248,False,False,[],[]
2025-01-30,1855.31787109375,175.55,82.5447158813476,13.7513179779052,88.4864883422851,44.594499588012695,41.040604,False,False,[],[]
2025-01-30,1849.55151367187,175.55,82.2815599441528,13.6463985443115,88.4617614746093,44.524248123168945,41.124256,False,False,[],[]
2025-01-30,1851.58581542968,175.56,82.0869760513305,13.2558650970458,88.2333068847656,44.76803779602051,41.203136,False,False,[],[]
2025-01-30,1847.60998535156,175.54,82.0589094161987,12.7147588729858,88.0079650878906,45.01637840270996,41.554184,False,False,[],[]
2025-01-30,1854.21594238281,175.55,82.271837234497,11.5055570602417,87.6682739257812,45.577579498291016,41.72936,False,False,[],[]
2025-01-31,1858.19763183593,175.57,82.5805101394653,10.5359115600585,87.4241485595703,45.929643630981445,41.952744,False,False,[],[]
2025-01-31,1853.25671386718,175.57,82.6538200378418,10.3374767303466,87.330825805664,45.93935585021973,42.07701,False,False,[],[]
2025-01-31,1843.40380859375,175.58,82.518045425415,10.1494407653808,87.0885620117187,45.95402526855469,41.88267,False,False,[],[]
2025-01-31,1856.10559082031,175.58,82.6960268020629,9.67531108856201,87.146255493164,46.2079963684082,42.219612,False,False,[],[]
2025-01-31,1850.27478027343,175.56,82.7075595855712,9.09548568725586,86.9950103759765,46.4781494140625,42.3345,False,False,[],[]
2025-01-31,1849.72302246093,175.57,82.766279220581,8.90888690948486,86.8277359008789,46.545562744140625,42.49355,False,False,[],[]
2025-01-31,1855.17175292968,175.57,82.8008642196655,9.02938842773437,86.8542938232421,46.43153953552246,42.47926,False,False,[],[]
2025-01-31,1853.80212402343,175.58,82.8349161148071,8.56736755371093,86.9060668945312,46.80647087097168,42.512894,False,False,[],[]
2025-01-31,1851.97644042968,175.59,82.9128360748291,7.77825593948364,86.5262222290039,47.04547119140625,42.56244,False,False,[],[]
2025-01-31,1850.96752929687,175.58,83.174033164978,8.05778217315673,86.5859069824218,46.92852210998535,42.54211,False,False,[],[]
2025-01-31,1856.66259765625,175.59,82.0367517471313,8.37196826934814,86.6663131713867,46.79364776611328,42.58404,False,False,[],[]
2025-01-31,1854.97705078125,175.59,82.3395919799804,9.17053604125976,86.7272796630859,46.51282501220703,42.49979,False,False,[],[]
2025-01-31,1858.42333984375,175.56,81.8661241531372,10.820083618164,87.3920822143554,45.70627975463867,41.931774,False,False,[],[]
2025-01-31,1860.66931152343,175.54,81.9936876296997,12.2587976455688,87.8609619140625,45.13980293273926,41.670082,False,False,[],[]
2025-01-31,1851.84887695312,175.47,81.7724952697753,13.1999034881591,88.5117645263671,44.38983154296875,41.143124,False,False,[],[]
2025-01-31,1854.82543945312,175.45,81.5068311691284,13.9278335571289,88.6039199829101,44.06905937194824,41.038628,False,False,[],[]
2025-01-31,1854.43322753906,175.44,81.7140779495239,14.7671976089477,88.7672653198242,43.94920349121094,40.767548,False,False,[],[]
2025-01-31,1856.73303222656,175.48,81.5292463302612,15.2310619354248,88.9075469970703,43.830223083496094,40.465878,False,False,[],[]
2025-01-31,1859.99047851562,175.49,81.6154766082763,14.4419946670532,88.9627151489257,44.2839298248291,40.819885,False,False,[],[]
2025-01-31,1860.68676757812,175.49,82.1714439392089,13.0702142715454,88.3628540039062,44.92056655883789,41.58207,False,False,[],[]
2025-01-31,1857.09619140625,175.51,82.7327003479003,12.250449180603,88.0902557373046,45.169233322143555,41.644646,False,False,[],[]
2025-01-31,1858.51574707031,175.51,82.4344654083252,12.3802909851074,88.0920333862304,45.09211349487305,41.630978,False,False,[],[]
2025-01-31,1856.7373046875,175.51,82.5403404235839,12.1950101852417,88.1165542602539,45.16965293884277,41.644646,False,False,[],[]
2025-01-31,1854.67126464843,175.52,82.693751335144,11.1426677703857,87.7216720581054,45.66550827026367,41.846767,False,False,[],[]
2025-02-01,1857.19934082031,175.55,82.7462882995605,11.0500707626342,87.7373123168945,45.722055435180664,41.85621,False,False,[],[]
2025-02-01,1856.36071777343,175.56,83.05269241333,10.5547170639038,87.6297988891601,45.92875289916992,41.919846,False,False,[],[]
2025-02-01,1853.4658203125,175.57,82.7609796524047,10.3201484680175,87.4764862060546,45.99356460571289,41.92422,False,False,[],[]
2025-02-01,1852.87133789062,175.58,82.8570823669433,9.98133182525634,87.32470703125,46.19315719604492,42.024876,False,False,[],[]
2025-02-01,1857.46496582031,175.57,82.989501953125,9.55186557769775,87.2517700195312,46.3375129699707,42.22161,False,False,[],[]
2025-02-01,1856.95275878906,175.58,82.9768962860107,8.86638832092285,87.0967636108398,46.68048858642578,42.34709,False,False,[],[]
2025-02-01,1854.29956054687,175.58,82.7946491241455,8.59069919586181,86.8393402099609,46.72319221496582,42.512894,False,False,[],[]
2025-02-01,1852.37377929687,175.58,82.9662733078003,7.50988340377807,86.5431518554687,47.246416091918945,42.550884,False,False,[],[]
2025-02-01,1780.62109375,175.69,72.5520420074462,7.85094785690307,85.4615478515625,45.89073371887207,42.001236,False,False,[],[]
2025-02-01,1532.69311523437,176.04,64.5334029197692,7.80739307403564,83.1167068481445,39.946105003356934,37.55674,False,False,[],[]
2025-02-01,1327.88952636718,175.94,63.3318347930908,8.1796293258667,104.937271118164,28.03311345539987,27.314339,False,False,[],[]
2025-02-01,1516.02172851562,175.22,66.6363911628723,9.37893199920654,114.563896179199,28.483654499053955,27.797009,False,False,[],[]
2025-02-01,1518.15783691406,175.2,68.3859448432922,10.9838876724243,116.413230895996,28.06645174883306,28.290705,False,False,[],[]
2025-02-01,1520.35217285156,175.14,68.050582408905,11.9578847885131,117.205848693847,27.784624576568604,26.713156,False,False,[],[]
2025-02-01,1525.06091308593,175.05,69.233389377594,13.2393569946289,116.952972412109,27.322343792766333,26.453953,False,False,[],[]
2025-02-01,1525.89343261718,175.09,68.4647526741027,14.4441003799438,118.120887756347,27.021804828196764,27.590446,False,False,[],[]
2025-02-01,1525.11340332031,175.0,69.6133179664611,15.1356554031372,118.315544128417,26.887612683698535,26.544775,False,False,[],[]
2025-02-01,1486.33776855468,174.97,73.4945378303527,15.5485773086547,117.774864196777,26.62935495376587,26.351923,False,False,[],[]
2025-02-01,1428.97631835937,174.81,71.8727130889892,14.4324808120727,116.275466918945,26.875827502459288,26.540518,False,False,[],[]
2025-02-01,1439.83581542968,174.85,70.8789925575256,13.0307788848876,115.660919189453,27.21856565773487,27.17022,False,False,[],[]
2025-02-01,1435.13159179687,174.79,72.363917350769,12.0456838607788,114.936347961425,27.39218596741557,27.189354,False,False,[],[]
2025-02-01,1383.67224121093,175.18,68.5184617042541,11.9492874145507,114.271141052246,26.891318902373314,25.923336,False,False,[],[]
2025-02-01,1344.99853515625,175.44,69.5701031684875,11.5157594680786,112.241088867187,26.72360849380493,25.905424,False,False,[],[]
2025-02-01,1327.55297851562,175.75,68.9040298461914,10.9905338287353,111.701179504394,26.87311101704836,26.660473,False,False,[],[]
2025-02-02,1324.99658203125,175.76,68.7469906806945,10.4431495666503,111.102096557617,26.95914527773857,26.743816,False,False,[],[]
2025-02-02,1320.03771972656,175.77,68.7669878005981,10.0588750839233,110.874572753906,27.03262920677662,26.698595,False,False,[],[]
2025-02-02,1335.51293945312,175.87,68.1134672164917,9.48279571533203,111.089416503906,27.269914731383324,26.625076,False,False,[],[]
2025-02-02,1338.60766601562,175.88,68.5608353614807,9.17031955718994,111.21434020996,27.348708612844348,26.70935,False,False,[],[]
2025-02-02,1331.5537109375,175.84,68.8716697692871,8.76779556274414,111.116752624511,27.408260442316532,27.817827,False,False,[],[]
2025-02-02,1324.93774414062,175.86,68.0723881721496,8.36147117614746,110.934844970703,27.5090786293149,27.817827,False,False,[],[]
2025-02-02,1303.54406738281,175.87,68.5249466896057,7.70803928375244,110.433547973632,27.618790784850717,27.442537,False,False,[],[]
2025-02-02,1291.78723144531,175.88,68.7447290420532,7.50159788131713,110.392768859863,27.670678297057748,27.509014,False,False,[],[]
2025-02-02,1290.41027832031,175.86,67.3538937568664,7.28367519378662,109.880981445312,27.593722462654114,26.418716,False,False,[],[]
2025-02-02,1312.70190429687,175.9,67.1901707649231,7.21565055847168,110.150230407714,27.70754530467093,26.84012,False,False,[],[]
2025-02-02,1305.78039550781,175.91,68.4183592796325,8.35957908630371,109.76611328125,27.426220865920186,27.571512,False,False,[],[]
2025-02-02,1311.57275390625,175.86,68.2113423347473,9.33949375152587,110.36058807373,27.226602448150516,26.628418,False,False,[],[]
2025-02-02,1309.68811035156,175.49,67.5871014595031,10.6735534667968,110.619178771972,26.902244936674833,25.70781,False,False,[],[]
2025-02-02,1304.00671386718,175.43,70.6327533721923,12.1556673049926,111.00560760498,26.370850656181574,25.371803,False,False,[],[]
2025-02-02,1306.89855957031,175.33,68.7537422180175,13.034104347229,111.637298583984,25.84574899636209,25.394484,False,False,[],[]
2025-02-02,1287.74426269531,175.79,69.3537421226501,13.7525625228881,111.466972351074,25.652232721447945,25.09442,False,False,[],[]
2025-02-02,1308.37084960937,175.79,70.4357576370239,14.6404113769531,111.697944641113,25.644058167934418,25.411005,False,False,[],[]
2025-02-02,1296.69946289062,175.64,71.1129646301269,14.8572053909301,112.12939453125,25.53847805596888,24.993597,False,False,[],[]
2025-02-02,1307.3828125,175.45,71.0663080215454,14.3413887023925,111.648651123046,25.742555068805814,24.824772,False,False,[],[]
2025-02-02,1302.11706542968,175.47,71.9662208557128,12.9270286560058,111.566535949707,26.09339465200901,25.369371,False,False,[],[]
2025-02-02,1303.55310058593,175.46,71.8724889755249,12.0110149383544,111.313079833984,26.268085692077875,25.388506,False,False,[],[]
2025-02-02,1293.43896484375,175.37,71.9624691009521,11.6729078292846,110.930938720703,26.274484653025866,25.520596,False,False,[],[]
2025-02-02,1302.19396972656,175.34,71.9011306762695,10.952199935913,110.807075500488,26.4631439615041,26.11372,False,False,[],[]
2025-02-02,1293.07336425781,175.4,71.6544580459594,10.1066350936889,110.511573791503,26.70212009549141,26.12673,False,False,[],[]
2025-02-03,1301.9814453125,175.34,71.4111356735229,10.0293369293212,110.539520263671,26.55086819268763,26.151842,False,False,[],[]
2025-02-03,1286.76403808593,175.42,71.4987306594848,9.60035705566406,110.43879699707,26.72731438279152,26.019493,False,False,[],[]
2025-02-03,1293.71057128906,175.33,70.8098850250244,9.25596523284912,109.912925720214,26.816732093691826,26.047947,False,False,[],[]
2025-02-03,1299.87194824218,175.41,71.4250726699829,8.566011428833,110.078834533691,27.12514066696167,27.212244,False,False,[],[]
2025-02-03,1304.64880371093,175.43,71.3739137649536,8.29408073425293,110.105812072753,27.142421208322048,27.212244,False,False,[],[]
2025-02-03,1300.56213378906,175.45,70.7842102050781,8.29181480407714,110.046089172363,27.13960806466639,27.212244,False,False,[],[]
2025-02-03,1294.14147949218,175.48,71.9327116012573,7.42631816864013,109.627052307128,27.36313821747899,27.15525,False,False,[],[]
2025-02-03,1294.44152832031,175.53,71.722165107727,7.20380067825317,109.461593627929,27.31624758988619,26.928566,False,False,[],[]
2025-02-03,1295.30969238281,175.53,70.8219280242919,7.26085329055786,109.616691589355,27.32906253822148,26.928566,False,False,[],[]
2025-02-03,1285.92126464843,175.57,71.5789527893066,6.9736270904541,109.378578186035,27.411316853016615,26.991684,False,False,[],[]
2025-02-03,1300.93518066406,175.5,70.7361268997192,7.47470808029174,109.487640380859,27.32254797592759,27.15525,False,False,[],[]
